Cluster,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,bin_frac_05,n_members,rh,e_rh,t_relax,e_t_relax,tau,e_tau,bin_frac_corr,bin_frac_05_corr,n_systems,e_bin_frac,e_bin_frac_05
UBC_396,337.3219,66.513,1.018,0.01,7.132,0.103,-0.071,0.049,2.679,0.04,31,-0.48232,0.22977,1.7156,0.78783,-0.00075,0.14315,1.15097,0.10072,128,25,0.4516129032258064,0.69384,0.26536,1.11837,1.47388,0.30978,0.52712,0.2580645161290322,45.0,1.726322244916812,0.4667988172729411,6.396498750771118,2.6685668963085445,2.1186425029593927,1.0167207189964365,0.6067916771894999,0.38944564310522656,31,0.09622737097577906,0.06361766958682355
UBC_397,347.7247,58.6083,3.159,0.257,7.064,0.279,-0.107,0.062,2.693,0.049,110,-1.88379,0.46093,1.42214,0.21467,0.15038,0.04717,1.769,0.19396,735,147,0.5727272727272728,0.61406,0.29422,,,,,0.3727272727272727,173.0,2.083052087130727,0.3898901036403147,9.278970009946658,2.7654676244250225,1.2488211028950051,0.884400382034865,0.5615244230661042,0.3459608547104263,110,0.04716612264612782,0.05280798741882178
UBC_41,23.2363,59.7873,2.065,0.098,7.984,0.138,0.006,0.076,1.489,0.066,41,-1.62051,0.56476,1.30684,0.29393,0.18984,0.05647,1.52674,0.22229,140,28,0.5609756097560976,0.62702,0.27811,1.13951,1.23962,0.61538,0.33171,0.3414634146341463,64.0,1.6574478985011472,0.2795121795812912,7.294392453194094,1.9841396125967008,13.213287190243316,5.526854189405483,0.5908412038275269,0.38661953076881944,41,0.07750404789033359,0.052612010990986606
UBC_413,17.6551,60.4656,2.228,0.093,7.883,0.248,-0.043,0.065,2.051,0.135,47,-1.35505,0.44341,1.56986,0.33531,-0.00343,0.07705,1.25593,0.14269,213,42,0.723404255319149,0.67555,0.26619,0.86052,2.22813,0.2,0.8378,0.5531914893617021,81.0,2.121480170664717,0.274903894004644,10.10438809250285,2.20221599608245,7.559446218662502,4.6204768570575885,0.471923424511021,0.2624307937587748,47,0.09355183010431399,0.09626685822260081
UBC_422,40.5922,58.1741,2.35,0.135,7.397,0.275,-0.149,0.03,2.272,0.032,292,-2.1784,0.33117,1.79067,0.22458,0.0053,0.02778,1.77454,0.087,1353,270,0.5856164383561644,0.66906,0.27159,0.98949,6.0001,0.13937,0.16125,0.4006849315068493,463.0,8.70404711192162,0.7676604640494399,126.86144435881975,21.021262625215343,0.1966393130356571,0.1287069083394556,0.4853860566667649,0.30254217188670507,292,0.04041659875334153,0.059566910234667085
UBC_424,50.9981,51.2684,1.957,0.043,8.693,0.205,-0.139,0.04,1.97,0.074,97,-1.52443,0.56204,1.62541,0.24598,0.01685,0.04443,1.49637,0.12405,303,60,0.6701030927835051,0.67219,0.269,0.98511,3.38778,0.27596,0.05522,0.4123711340206185,162.0,3.085202667184244,0.4544555585045691,24.77724036818532,5.999110824165293,19.90430720396872,10.559328761900248,0.5327629480525602,0.3610568105353597,97,0.06079760268985684,0.053867524269418356
UBC_429,72.5697,44.7611,2.412,0.137,8.832,0.309,-0.197,0.068,2.163,0.132,83,-2.05981,0.83239,1.71887,0.3318,0.0553,0.04396,1.55719,0.16094,306,61,0.6385542168674698,0.65767,0.27121,1.70631,2.25186,0.21465,0.6873,0.4578313253012048,136.0,2.3441278780606183,0.4844735593437897,14.308390537835711,4.659416302496412,47.46890510299994,37.1434218376922,0.536151059438363,0.355927360420048,83,0.059353127993285466,0.059336794411021646
UBC_433,87.7114,28.7104,4.048,0.15,9.106,0.018,-0.306,0.052,1.863,0.079,141,-0.81411,1.61587,1.36291,0.21874,0.08334,0.09817,1.6477,0.3259,646,129,0.8936170212765957,0.72302,0.27713,,,0.16667,0.94499,0.5815602836879432,267.0,5.4293493197703295,0.545997466232274,58.30642572967006,10.547439299321953,21.89190630084892,4.062787871267298,0.5220278700958023,0.2991352253903757,141,0.10898403926633267,0.09662390711976412
UBC_436,94.9238,26.2351,2.886,0.113,8.753,0.092,-0.179,0.062,1.253,0.106,237,-2.60493,0.55707,2.35008,0.31633,0.01829,0.02397,1.79379,0.09289,604,120,0.4430379746835443,0.6882,0.25437,1.0835,4.34672,0.17779,0.06287,0.3291139240506329,342.0,6.420775170691531,0.4938348925664983,94.3322263458484,14.361373165181837,6.002607072605934,1.5658987830062745,0.5011350298424528,0.27113424176967044,237,0.035910897301050286,0.05493196072383723
UBC_437,89.5432,22.0685,1.756,0.07,7.825,0.313,-0.122,0.046,1.847,0.087,141,-2.03494,0.26772,1.90986,0.26608,-0.06101,0.0279,1.41848,0.05279,359,71,0.574468085106383,0.64937,0.24602,1.08773,3.7533,0.14734,0.3805,0.4113475177304964,222.0,5.705475813451232,0.5611128749296824,72.93778138610232,12.953475305719808,0.916320602117961,0.6801556425122832,0.5580926120664927,0.3761363862642248,141,0.04178847389886818,0.05320586245050714
UBC_439,94.5438,10.7607,2.572,0.126,8.458,0.042,-0.175,0.047,1.389,0.029,129,-1.93008,0.45997,2.01388,0.26686,0.0221,0.03034,1.61647,0.10248,471,94,0.4961240310077519,0.69413,0.27329,1.12642,3.70395,0.09088,0.9675,0.3565891472868217,193.0,5.683599498440178,0.5394087181047057,56.8143593570944,9.87716355818744,5.052913760729079,1.0052161067599927,0.5365120972503697,0.3225761022511543,129,0.04539728546689755,0.053333483414405795
UBC_442,100.5755,-4.6164,3.864,0.372,8.953,0.074,-0.202,0.101,1.455,0.152,110,-2.39205,1.15938,1.23651,0.20251,0.13829,0.03814,1.82466,0.25362,472,94,0.8181818181818182,0.69092,0.28954,1.1308,3.31599,0.27518,0.28989,0.5636363636363636,200.0,3.791585049442368,0.4055372958387508,31.78490238132383,6.001800684748358,28.234436077049534,7.181115113150502,0.5368934559295567,0.3214261230120554,110,0.0854890430191705,0.08665802971299795
UBC_445,108.4906,-6.5962,2.45,0.101,8.772,0.1,-0.182,0.072,0.839,0.155,101,-1.64099,0.78151,2.07023,0.4692,-0.05479,0.05428,1.50044,0.12881,323,64,0.5346534653465347,0.66101,0.25552,1.42412,4.49409,0.25611,0.05868,0.4059405940594059,155.0,4.257503393193049,0.6460102045702601,37.620106976431714,9.338404056343908,15.72461329113382,5.324045011756335,0.5314674918705369,0.3626668125589454,101,0.049632225372638304,0.0537501770972209
UBC_448,113.5211,-8.0799,2.925,0.145,8.921,0.109,-0.189,0.031,0.38,0.071,259,-3.0,0.66385,2.09311,0.27663,-0.04515,0.02477,1.60939,0.07655,830,166,0.4401544401544401,0.57492,0.27963,1.16252,4.11942,0.17554,0.03493,0.2702702702702703,373.0,5.76591018161698,0.3063574069526204,73.3919194137503,9.384958052628347,11.359304829183133,3.1996915539504487,0.5441504902259311,0.3755946054791298,259,0.04268810690925006,0.06057054414384329
UBC_449,115.22,-12.8883,3.505,0.221,8.939,0.086,-0.152,0.074,0.855,0.107,184,-2.50446,0.75319,2.0751,0.27619,-0.00989,0.03655,1.61555,0.11583,469,93,0.6086956521739131,0.7198,0.27075,1.22764,4.69401,0.13424,0.34755,0.4076086956521739,296.0,5.916948045595728,0.6873148455419658,84.44403023463951,16.92885263133046,10.29037134859355,2.899671786135505,0.5156404381375771,0.2783297183861086,184,0.0446658004496975,0.0640533283707718
UBC_450,110.1304,-19.3429,2.647,0.076,7.936,0.158,-0.13,0.035,1.078,0.025,299,-2.13233,0.40159,1.98956,0.23595,-0.02254,0.02831,1.77817,0.0907,632,126,0.5284280936454849,0.63654,0.25247,1.06524,4.86476,0.17564,0.02009,0.3377926421404682,457.0,8.1734342993292,0.3866228705520561,167.13465226610217,20.450082361596635,0.5163372981402956,0.1981873143363348,0.5048949548459025,0.34265743636181556,299,0.02967265795597138,0.052612010990986606
UBC_451,100.7118,-23.6898,1.707,0.061,8.472,0.057,-0.1,0.071,0.221,0.043,33,-1.27439,0.65171,1.40956,0.59524,-0.06954,0.08787,1.0593,0.11242,104,20,0.5757575757575758,0.58746,0.23572,0.96593,2.25664,0.43233,0.07158,0.4848484848484848,52.0,3.0637644409829594,0.5960182457800026,18.463900805831187,5.672859899711013,16.057448643723212,5.364789775250987,0.5683848378709815,0.3408723449848306,33,0.08603395906609154,0.062459373829073246
UBC_460,113.7776,-21.3186,2.61,0.127,7.597,0.071,-0.111,0.052,1.131,0.05,351,-2.38943,0.32081,1.84006,0.22179,-0.00526,0.02363,1.85028,0.06696,1038,207,0.5441595441595442,0.65494,0.2785,1.04725,5.04057,0.08872,0.48484,0.3475783475783476,542.0,8.193128618041463,0.380176668889069,150.3077647685811,18.27759422491565,0.263038054405804,0.0535937718436487,0.5209166646680154,0.3424271185250695,351,0.027412885425133402,0.052612010990986606
UBC_462,118.9329,-24.0267,2.884,0.132,8.29,0.212,-0.054,0.069,0.578,0.037,175,-2.10878,0.3736,2.84811,0.54733,-0.05544,0.02668,1.62299,0.06572,601,120,0.5828571428571429,0.85138,0.22548,0.99064,3.80168,0.22829,0.01762,0.5142857142857142,277.0,6.539902725113564,0.5122949380572999,82.26098622289855,12.683443095625286,2.370315126632014,1.2134107008892725,0.5078568459255361,0.2735101654924488,175,0.043086233959947255,0.08742525518048454
UBC_467,123.1703,-25.6778,4.722,0.135,9.143,0.015,-0.046,0.071,0.527,0.049,108,-1.31822,1.37171,1.66609,0.25208,0.05679,0.07383,1.61474,0.28327,353,70,0.75,0.6958,0.26319,0.57547,5.817,0.17582,0.6944,0.4814814814814814,189.0,6.620017023053511,0.8654941021914241,81.17772556783304,17.8386583338339,17.122340167708877,3.808794986269042,0.5487764424891741,0.3787524221679746,108,0.06939743532359431,0.06009623301392167
UBC_472,120.7474,-35.0834,1.753,0.052,9.049,0.084,-0.069,0.135,2.209,0.073,55,-0.49562,1.0747,1.73999,0.38603,0.02202,0.09952,1.28039,0.22727,189,37,0.7454545454545455,0.84,0.24964,1.89906,2.39139,0.35556,0.20653,0.5818181818181818,96.0,2.391018936961365,0.3274107556284635,14.503034489587796,3.299894649151886,77.1864594454927,23.050298339737083,0.48125543992187747,0.26753403831357486,55,0.09551703519279187,0.10426452007656624
UBC_475,123.8921,-33.9119,1.962,0.042,8.109,0.136,-0.058,0.071,0.82,0.045,82,-2.11883,0.55101,1.74992,0.4465,-0.07486,0.04595,1.32441,0.0962,241,48,0.4268292682926829,0.57799,0.24734,1.31153,1.82044,0.2725,0.08821,0.2804878048780488,117.0,1.5850087136634663,0.2760956393588162,8.013724835379222,2.240814375178942,16.038567412113967,6.733379763416282,0.45822067944045725,0.24715382030525607,82,0.054959309226876515,0.05296408624929739
UBC_479,124.4104,-42.6083,1.42,0.032,7.248,0.061,0.061,0.082,1.338,0.24,112,-1.82576,0.1854,2.37385,0.27799,-0.06034,0.02018,1.50045,0.04979,364,72,0.7321428571428571,0.71922,0.21024,1.20324,3.30799,0.13613,0.61959,0.5892857142857143,194.0,3.0564901195886187,0.3995641062443229,25.588540199054272,5.619734474902815,0.6917584764694172,0.180336740161746,0.5509246228339044,0.38011994331921206,112,0.06487848587959767,0.07922676646497248
UBC_483,133.7452,-47.4599,1.817,0.037,7.501,0.215,0.169,0.085,2.033,0.049,60,-1.62215,0.29373,1.43471,0.40239,0.00833,0.04769,1.34486,0.09306,235,47,0.6166666666666667,0.79288,0.25908,1.0459,1.87106,0.23295,0.47663,0.5,97.0,2.521172044669876,0.4312077525905419,14.189060189895526,3.90699084580883,2.233810710945213,1.2654082196684655,0.45379977608885497,0.23485516350306812,60,0.0759089446005566,0.08922058233180731
UBC_484,138.0128,-44.8231,1.951,0.065,8.127,0.324,0.013,0.059,1.575,0.155,74,-1.56071,0.49954,2.09051,0.46476,0.0378,0.04557,1.50823,0.12069,235,47,0.4459459459459459,0.63525,0.24028,1.50396,2.33245,0.36667,0.02885,0.3513513513513513,107.0,2.6637465330298373,0.3975563766457149,16.554157766546826,4.058911058152123,8.09269010431445,6.355158709202758,0.4542837586000669,0.23571174607554835,74,0.05778316401676294,0.061439537739690894
UBC_485,138.1869,-44.9023,1.675,0.035,8.646,0.167,-0.011,0.073,1.546,0.109,83,-2.29716,0.74965,1.66698,0.33894,0.01802,0.04177,1.55202,0.14467,242,48,0.5662650602409639,0.77322,0.26114,0.99865,2.21226,0.37358,0.00662,0.4457831325301205,130.0,2.8085379688270256,0.4088133164388597,20.399897978482663,4.89207840552431,21.695616950117067,9.83204035550362,0.46331323119684675,0.24992290788110288,83,0.06124153766323187,0.07642262722663565
UBC_493,141.2453,-57.3629,1.607,0.062,8.913,0.09,-0.017,0.091,1.071,0.154,44,-2.31775,1.51953,1.3183,0.31661,0.18586,0.04622,1.7867,0.37806,154,30,0.7272727272727273,0.70142,0.25571,1.39183,2.02883,0.35897,0.51847,0.5227272727272727,76.0,2.8787524078784785,0.3424296689241927,17.953353461755245,3.6495741676275513,45.58840719525228,13.233876164377172,0.6089485849486309,0.3880211588139852,44,0.07421860067109023,0.061601076333732775
UBC_496,159.6792,-54.1991,1.592,0.032,8.195,0.184,-0.095,0.046,0.566,0.1,45,-1.70739,0.51904,1.42599,0.2902,-0.02299,0.05045,1.20352,0.10476,102,20,0.6444444444444445,0.56896,0.24475,0.9667,1.86177,0.12253,0.98072,0.3777777777777777,74.0,2.898813712723708,0.344235023985414,21.87526449652647,4.447751192381921,7.16220400606782,3.36578959434182,0.6163330157644231,0.4213778761556028,45,0.07135759750395435,0.052612010990986606
UBC_499,158.6585,-59.7434,2.277,0.05,7.369,0.04,0.013,0.042,1.314,0.055,227,-1.81217,0.26083,1.86789,0.2737,-0.00477,0.03166,1.6923,0.06901,773,154,0.5638766519823789,0.64202,0.27239,1.09304,3.0324,0.13922,0.22013,0.3524229074889868,355.0,5.635663970813109,0.3559660135776459,70.63920359337226,9.711048561283771,0.331096207160353,0.0547882862881842,0.5442150519298742,0.3588676348142377,227,0.033281820116658596,0.052612010990986606
UBC_500,162.7053,-55.8775,2.292,0.051,8.309,0.221,0.024,0.042,1.318,0.072,187,-2.25065,0.44896,1.7638,0.26601,0.01198,0.02966,1.68003,0.09409,589,117,0.4919786096256685,0.6383,0.26993,1.00909,3.36638,0.18487,0.09466,0.3368983957219251,279.0,6.432760449731103,0.2812173481408178,81.52182521991195,9.7023551040324,2.498768976541709,1.305866034510906,0.5081741564509437,0.2736674565693619,187,0.03682413938434634,0.05532089484529185
UBC_502,159.5509,-59.5341,1.681,0.057,8.678,0.122,0.011,0.074,0.748,0.147,111,-1.45057,0.71226,1.68769,0.38103,-0.01553,0.06256,1.62475,0.16085,330,66,0.6666666666666666,0.66615,0.23389,1.06115,2.16145,0.29298,0.01498,0.4864864864864865,185.0,2.2222914857810405,0.2907427014874396,16.063610182857285,3.538087403994174,29.65902318233872,10.587300570461045,0.5295675728669326,0.35813150525133236,111,0.059218048462865075,0.06383365486473143
UBC_503,156.2841,-62.3372,1.95,0.053,9.1,0.039,-0.028,0.053,0.798,0.087,59,-1.79704,1.35898,2.17819,0.54811,0.02135,0.05719,1.42669,0.22012,121,24,0.4067796610169492,0.60486,0.2076,1.39959,2.35619,0.29972,0.18475,0.288135593220339,83.0,2.311959875118829,0.5671185065465779,15.51948169382862,5.914125860378781,81.11903713219898,31.759348939072503,0.5996348000807241,0.3848444484457115,59,0.08315205202684407,0.05804318767105469
UBC_514,158.5283,-73.2565,1.813,0.038,9.495,0.077,-0.21,0.064,0.552,0.114,86,-1.12418,1.58014,1.62694,0.33335,-0.09971,0.08423,1.32485,0.09346,268,53,0.7790697674418605,0.65115,0.22128,1.19649,3.28044,0.17647,0.47996,0.6046511627906976,153.0,6.805473594031686,0.5290506942535667,82.64896775685236,12.63608222296658,37.823574231691104,8.85506886913905,0.5222895735160246,0.330966387561341,86,0.08605870795194688,0.09482330162018901
UBC_520,186.089,-66.6655,1.868,0.046,8.75,0.134,0.016,0.067,1.567,0.102,78,-2.23605,0.65145,2.25421,0.44904,0.02377,0.03122,1.48141,0.10333,251,50,0.4743589743589743,0.61441,0.24055,1.59802,2.43774,0.46245,0.00115,0.3205128205128205,115.0,2.136795566827643,0.326524937780139,12.135745079275924,3.032974533697154,46.33760197803208,18.39907788147533,0.45980878899170496,0.24833411197825422,78,0.05653935976482544,0.05549178732517087
UBC_521,187.5219,-64.1667,2.488,0.26,8.753,0.318,0.13,0.09,2.338,0.158,141,-1.44499,1.2102,1.53675,0.32594,0.13958,0.07005,1.82938,0.33772,512,102,0.6950354609929078,0.71163,0.27479,,,0.57206,0.05189,0.475177304964539,239.0,3.457136766500504,0.4124413733924956,30.5114013948116,6.248948036236728,18.55828520333193,14.110339654192543,0.509085368392729,0.27459950567817626,141,0.06470400109182299,0.07764418973552212
UBC_527,204.5524,-66.6686,1.658,0.017,8.308,0.18,0.054,0.067,1.077,0.086,60,-0.89286,0.67821,1.68379,0.3805,0.00379,0.07456,1.30694,0.1678,168,33,0.5833333333333334,0.55688,0.24057,1.43077,1.60338,0.54762,0.00054,0.35,95.0,1.912713783766801,0.2286435286835835,10.92285962439732,2.2331166524934773,18.606455459674173,8.598900073969489,0.5183578883414945,0.2900112926079421,60,0.06510524030225844,0.05438363040540095
UBC_532,226.4587,-62.231,1.709,0.088,7.807,0.263,0.137,0.077,2.667,0.075,81,-1.90387,0.53111,1.50241,0.27764,0.05098,0.04633,1.44699,0.15264,319,63,0.5925925925925926,0.77332,0.28696,1.29955,1.2488,0.22222,0.76946,0.4074074074074074,129.0,1.1170945976447069,0.2433263663658141,4.431500059688304,1.5125898487749472,14.469357281928202,10.058347382767606,0.5314152368538645,0.36168437069447346,81,0.05637263958751844,0.0535822374026974
UBC_533,230.315,-53.1699,1.228,0.021,8.378,0.198,0.018,0.042,0.882,0.066,44,-1.90837,0.49936,1.29474,0.30042,-0.01794,0.04156,1.15961,0.09208,81,16,0.4545454545454545,0.59861,0.28075,1.03907,1.41066,0.23333,0.51587,0.25,64.0,1.8283545797901195,0.2446144090919491,11.110700524068722,2.485141120288109,21.491095703106623,10.913675132379677,0.5718753414375056,0.34872974870388374,44,0.08193990600949258,0.05855016957738456
UBC_534,238.6451,-57.8798,1.563,0.04,8.049,0.227,0.099,0.066,1.587,0.065,103,-1.52446,0.42175,2.0172,0.34532,0.01611,0.04079,1.64926,0.1168,294,58,0.5825242718446602,0.64097,0.23078,0.89476,2.46638,0.09635,0.97435,0.4368932038834951,163.0,3.1480419993696973,0.3567589941745951,26.047627130881057,5.119312937415249,4.297657816745956,2.3998798362630467,0.5234554981025885,0.34829573588525126,103,0.05143463061258648,0.05849390276951475
UBC_557,256.1699,-38.9853,1.421,0.034,7.584,0.086,0.115,0.044,1.629,0.047,103,-1.96028,0.41482,2.17296,0.36966,-0.02272,0.03407,1.59785,0.10228,352,70,0.6019417475728155,0.63925,0.25446,0.87165,2.12018,0.19992,0.22931,0.4271844660194174,165.0,3.0906117658242525,0.2690958290419921,23.37258526569866,3.8365142000528807,1.6416979171551158,0.4222602692010275,0.5314764870011703,0.3746220739769771,103,0.051838852489591185,0.05442207825367261
UBC_563,256.741,-30.7016,1.06,0.013,8.161,0.298,0.107,0.082,1.896,0.074,62,-1.7028,0.32578,1.93788,0.3367,-0.00022,0.0365,1.38682,0.06923,129,25,0.4838709677419355,0.55817,0.26457,1.39775,0.98935,0.41583,0.00888,0.3064516129032258,92.0,1.1827076719830862,0.1396496081408691,5.9217429025036985,1.1955312031329897,24.465294718084152,17.4989067761281,0.5457087369417698,0.33797050410057256,62,0.0648055102127829,0.052612010990986606
UBC_57,62.9579,42.7351,1.747,0.068,9.217,0.039,-0.142,0.064,1.541,0.065,66,-1.80149,1.01594,1.8227,0.28757,-0.00103,0.04257,1.38745,0.1335,192,38,0.5909090909090909,0.68669,0.25221,1.53876,2.18207,0.36111,0.02093,0.4242424242424242,105.0,1.7935783558123926,0.2775599101024991,9.979849712497098,2.518329368277676,165.1490191742694,44.23416369160257,0.46984269763888536,0.25730164114709037,66,0.06798565291604475,0.07155829181522531
UBC_574,282.3222,-4.4007,1.411,0.052,8.615,0.368,0.157,0.046,2.699,0.082,406,-1.60267,0.47759,1.87529,0.21484,0.08191,0.03245,2.10775,0.13117,1114,222,0.6600985221674877,0.70313,0.24457,0.81118,1.60318,0.18883,0.06808,0.5123152709359606,674.0,2.851123276801923,0.0775134977645158,35.59560567157115,3.832336909354572,11.577202054085484,9.88882566447214,0.48147423223254104,0.2963539173830181,406,0.057224324043779015,0.08187448621955568
UBC_576,284.6941,0.3995,1.285,0.031,7.413,0.404,0.018,0.131,3.053,0.169,47,-1.455,0.36099,2.36678,0.92484,0.02723,0.05687,1.28552,0.10532,180,36,0.5531914893617021,0.80408,0.17714,0.85994,1.44193,0.1629,0.91776,0.4680851063829787,73.0,1.0530544224254628,0.2081603259300441,3.5710977146370846,1.1174614600760095,7.247667585640742,7.113327836047603,0.5230582674636569,0.3006022578571545,47,0.07251862056689433,0.06784984404886636
UBC_582,299.8677,38.547,1.098,0.017,7.267,0.053,0.044,0.064,0.518,0.05,40,-1.19431,0.27873,2.35353,0.61992,-0.09834,0.07036,1.12864,0.08601,97,19,0.4,0.41961,0.29037,1.27282,1.10061,0.35,0.17453,0.175,56.0,1.249814979218172,0.1233848539635249,5.236573530063152,0.9297045626279024,3.5314478224385364,0.7608094917833346,0.5983526327155091,0.385715915141884,40,0.09309714012793303,0.07743076310818392
UBC_586,301.088,46.8217,2.54,0.122,9.073,0.103,0.008,0.067,1.397,0.115,172,-2.48871,0.65274,2.06657,0.33749,-0.01089,0.03034,1.5702,0.08365,569,113,0.5174418604651163,0.70716,0.2717,1.11952,5.66096,0.2381,0.01216,0.3720930232558139,261.0,8.454907257708406,0.7448629945933648,118.5948315932778,19.60327976095273,9.97548999253542,2.8837739592304144,0.5085359744449678,0.2739732261650669,172,0.03810143907917599,0.058936718738941504
UBC_591,325.0155,49.3149,2.067,0.038,8.086,0.233,0.025,0.028,1.209,0.072,57,-1.2822,0.54132,1.34957,0.47945,-0.03734,0.09895,1.26706,0.10226,204,40,0.5087719298245614,0.58208,0.26897,1.20807,0.91132,0.29167,0.15089,0.2982456140350877,86.0,0.9235850400020182,0.1706522334702253,3.095562846677918,0.9100526501565346,39.37860929662782,24.090654348623257,0.47077512495158025,0.26076535160688064,57,0.06679491366075177,0.05333784896331203
