pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
0.2573,-0.6066,-0.1678,13,301.16469323228,0.0265,-10.09576300878,0.0166,"4,19108210881289E+018",2.2462,0.0376,1615.0,61.0,-7704.0,33.0,,14.5035,0.0006,15.0701,0.0031,13.8026,2.0,1.2675,,,1248.0,1723584.0,348521.0,543997.0,1.0,0.8441867810249382,0.0007895744612076,0.0,0.078627044240317,0.0,,3.3077981768194813
0.3061,-529.0,-0.2951,13,301.27946689751,0.0422,-10.06439231342,26.0,"4,19108537298463E+018",2.1977,0.0558,1595.0,91.0,-7709.0,51.0,,11.1673,1.0,11.3938,0.0013,10.8217,0.0008,0.5721,,,1181.0,1141307.0,839656.0,1364602.0,1.0,1.5627097418986822,0.0107542355859946,0.9722650739921928,0.0506349794725305,0.622166130999412,0.0326837000913453,3.3974149902458537
256.0,-0.5745,-0.3372,13,301.11294086779,0.0484,-10.32263690706,0.0314,"4,19107454967032E+018",2.2236,0.0645,1591.0,107.0,-7548.0,62.0,,15.5965,0.0019,16.3528,0.0108,14.7254,0.0053,1.6274,,,1316.0,579.88,100868.0,206296.0,1.0,0.7095755833332542,0.0005611623724931,0.0,0.0429815375605701,0.0,,3.550851077980555
0.2558,-0.5111,-0.1477,13,301.01590792069,0.1266,-10.02543266137,0.0783,"4,19113114015967E+018",2.2326,0.1646,871.0,0.28,-8411.0,158.0,,17.7441,0.0017,19.1627,0.0316,16.5832,0.0061,2.5795,,,1.44,643779.0,34.31,176863.0,0.8,0.4626235054524755,0.0153866579156186,0.3294929254642273,0.0425792958975303,0.7122269438989316,0.095038269142809,3.6346819793802556
0.2418,-0.5799,-0.1715,13,301.11146678951,0.1127,-10.1521736904,0.0718,"4,19108145168037E+018",2.3568,0.1499,809.0,257.0,-7561.0,145.0,,17.6339,0.0013,18.9339,0.0225,16.5101,0.0052,2.4238,,,1421.0,809253.0,48215.0,208071.0,0.6,0.5073529925697255,0.0036596995267688,0.0,0.0709960954371954,0.0,,3.708524931139355
0.2321,-0.3067,-0.2011,14,301.88398767612,0.0785,-10.34132969457,0.0482,"4,19123851434269E+018",2.1616,0.0933,1419.0,169.0,-7662.0,104.0,,16.7457,0.0024,17.7678,0.0173,15.7279,0.0071,2.0398,,,1374.0,458766.0,62.63,152055.0,1.0,0.5970084084575946,0.0007004907394955,0.0,0.0,0.0,,3.714364299529511
0.3618,-0.4118,-0.2146,14,301.65543861423,0.0378,-10.19511819237,24.0,"4,19125620960814E+018",2.2839,0.0473,881.0,82.0,-7352.0,0.05,,15.5655,0.0016,16.3235,0.0071,14709.0,0.0058,1.6145,,,1302.0,675319.0,153457.0,186019.0,0.4,0.0946455861098799,0.0042386542729284,0.0,0.0,0.0,,3.82291317399822
0.3417,-0.3629,-0.1046,14,301.48211248424,0.0407,-10.03430983504,0.0261,"4,19144975801379E+018",2.2277,0.0507,1445.0,88.0,-7873.0,56.0,,15.7288,2.0,16.5375,0.0105,14.8484,0.0047,1.6891,,,1307.0,551554.0,103706.0,232303.0,1.0,0.6953277548558475,0.0005313144110227,0.0,0.045203933688648,0.0,,4.016315359245577
0.3336,-0.3021,-0.2504,13,301.57623462666,0.0871,-9.96391674487,0.0529,"4,19145195703728E+018",2.1765,0.1056,1453.0,184.0,-7715.0,111.0,,16.9975,0.0011,18.3327,0.0117,15.8603,0.0043,2.4724,,,1429.0,954888.0,93049.0,254135.0,1.0,0.5127695049536849,0.0100429541683608,0.475234723424643,0.0148431044408514,0.926799895145028,0.0341675462614531,4.259914999322051
241.0,-0.2114,-0.2653,13,301.27014093902,0.0357,-9.7243529126,0.0216,"4,19152091703247E+018",2.1951,0.0421,1293.0,74.0,-7421.0,43.0,,15.4593,0.0032,16.1806,0.0127,14.6138,0.0096,1.5669,,,1305.0,334509.0,85768.0,113395.0,0.9,0.7233864204769408,0.0004910063084783,0.0,0.0146686282285223,0.0,,4.441366101258669
0.2212,-281.0,-0.2687,13,301.43207818747,115.0,-9.86221168346,0.0695,"4,19146841535209E+018",2.0565,0.1275,1581.0,242.0,-7683.0,139.0,,17.5643,0.0011,18831.0,0.0152,16.4458,0.0055,2.3852,,,1422.0,944.98,71423.0,198119.0,0.8,0.0972216535056543,0.0057332475373172,0.0,0.0,0.0,,4.712159874169339
